trip_id,region,requested_at,distance_km,demand_index,surge_multiplier,predicted_eta_minutes,actual_eta_minutes,base_fare_usd,final_fare_usd,driver_available,converted
9714,Downtown,2026-06-22T07:24:00,4.99,2.96,2.17,10.4,16.0,11.23,24.37,1,1
9715,North,2026-07-01T09:08:00,0.8,1.71,1.43,2,2,5.58,7.98,1,1
9716,North,2026-07-28T08:20:00,10.12,2.55,1.93,23.2,27.1,18.17,35.06,1,0
9717,West,2026-07-18T17:31:00,9.04,2.57,1.94,27.6,28.9,16.7,32.39,1,0
9718,West,2026-06-20T01:47:00,2.87,1.5,1.3,7.3,10.1,8.38,10.89,1,1
9719,Downtown,2026-06-25T18:36:00,3.0,2.26,1.76,8.1,7.1,8.55,15.04,1,1
9720,North,2026-07-25T19:16:00,6.74,2.13,1.68,18.2,17.8,13.6,22.84,1,1
9721,West,2026-07-20T10:36:00,4.56,0.76,1.0,11.8,10.7,10.66,10.66,1,1
9722,East,2026-07-20T13:54:00,9.78,0.88,1.0,28.7,32.6,17.71,17.71,1,1
9723,East,2026-06-10T18:48:00,10.75,1.43,1.26,26.8,25.6,19.01,23.95,1,1
9724,East,2026-06-08T04:02:00,4.98,1.44,1.27,12.7,12.2,11.22,14.25,1,1
9725,Downtown,2026-07-20T17:57:00,8.47,1.68,1.41,21.6,21.8,15.94,22.47,0,0
9726,East,2026-06-08T19:00:00,5.91,2.8,2.08,14.4,16.2,12.48,25.96,1,0
9727,West,2026-07-30T07:02:00,7.98,2.7,2.02,19.3,20.9,15.28,30.86,1,1
9728,North,2026-07-06T18:36:00,0.8,2.75,2.05,2,4.9,5.58,11.44,1,1
9729,West,2026-06-13T07:10:00,6.05,3.05,2.23,13.8,14.9,12.67,28.24,1,1
9730,Downtown,2026-06-19T17:30:00,13.21,2.08,1.65,34.8,35.5,22.34,36.86,0,0
9731,North,2026-06-20T09:20:00,9.18,1.49,1.29,22.4,25.4,16.9,21.8,1,1
9732,East,2026-07-01T17:56:00,7.45,2.53,1.92,22.0,24.4,14.55,27.94,0,0
9733,South,2026-07-15T23:17:00,8.8,0.66,1.0,20.9,24.0,16.37,16.37,1,0
9734,South,2026-06-10T08:25:00,5.5,1.97,1.58,12.3,12.4,11.92,18.84,0,0
9735,South,2026-07-30T03:34:00,9.4,1.24,1.14,26.9,25.2,17.19,19.59,1,1
9736,West,2026-07-18T09:15:00,10.32,2.29,1.77,24.0,25.0,18.43,32.61,0,0
9737,West,2026-07-04T21:56:00,2.89,0.79,1.0,7.9,7.7,8.4,8.4,1,1
9738,South,2026-06-17T23:09:00,0.8,1.57,1.34,2,6.0,5.58,7.48,1,1
9739,West,2026-07-17T01:36:00,8.52,1.04,1.02,21.1,19.9,16.0,16.32,1,1
9740,North,2026-06-17T08:27:00,2.46,2.02,1.61,6.1,9.2,7.82,12.6,1,1
9741,North,2026-06-06T18:14:00,7.58,2.73,2.04,19.6,22.3,14.73,30.04,1,0
9742,East,2026-06-10T20:13:00,6.19,1.2,1.12,18.1,19.1,12.86,14.4,1,1
9743,East,2026-06-08T09:36:00,8.39,2.43,1.86,24.7,31.1,15.83,29.44,1,0
9744,East,2026-07-26T09:54:00,4.5,2.78,2.07,11.6,16.1,10.58,21.89,1,0
9745,East,2026-06-20T07:22:00,9.12,3.17,2.3,21.1,26.7,16.81,38.66,1,1
9746,East,2026-07-13T08:20:00,0.8,2.01,1.6,2,3.9,5.58,8.93,1,1
9747,East,2026-07-06T07:03:00,15.21,1.51,1.31,41.5,41.2,25.03,32.79,1,1
9748,South,2026-07-12T04:42:00,3.23,0.97,1.0,7.0,9.6,8.87,8.87,1,1
9749,East,2026-07-27T18:18:00,3.22,2.67,2.0,8.2,7.4,8.84,17.69,1,0
9750,South,2026-06-15T01:10:00,13.4,1.42,1.25,40.9,40.6,22.59,28.24,1,1
9751,South,2026-07-01T09:35:00,4.73,1.79,1.47,11.5,15.1,10.88,15.99,0,0
9752,North,2026-07-23T14:58:00,9.2,0.69,1.0,22.9,17.4,16.92,16.92,1,1
9753,North,2026-07-11T17:32:00,6.83,2.86,2.11,18.2,19.3,13.73,28.96,1,1
9754,East,2026-07-07T20:30:00,2.52,1.13,1.08,6.4,6.1,7.9,8.54,1,1
9755,Downtown,2026-06-29T08:33:00,5.37,1.83,1.5,10.1,8.7,11.75,17.62,0,0
9756,West,2026-07-25T22:38:00,7.65,0.93,1.0,19.5,16.6,14.83,14.83,1,1
9757,South,2026-07-06T01:12:00,3.54,0.9,1.0,6.8,3.6,9.28,9.28,0,0
9758,Downtown,2026-06-27T02:46:00,5.63,1.01,1.0,12.4,10.4,12.1,12.1,1,1
9759,West,2026-06-16T17:46:00,3.73,2.89,2.13,8.7,11.2,9.53,20.3,1,1
9760,Downtown,2026-07-11T07:13:00,9.33,1.46,1.28,22.2,23.1,17.09,21.88,1,1
9761,Downtown,2026-06-30T09:40:00,5.64,1.5,1.3,18.3,18.4,12.11,15.74,0,0
9762,Downtown,2026-06-10T17:03:00,10.17,2.77,2.06,24.1,27.4,18.24,37.57,0,0
9763,West,2026-06-28T17:11:00,2.97,1.76,1.46,7.1,9.1,8.52,12.43,1,1
9764,East,2026-06-23T19:34:00,5.35,2.85,2.11,13.4,15.5,11.72,24.72,1,1
9765,North,2026-07-20T07:49:00,7.92,2.34,1.8,21.5,22.1,15.19,27.34,1,0
9766,South,2026-06-27T17:02:00,1.35,2.56,1.94,3.6,7.0,6.33,12.27,0,0
9767,Downtown,2026-07-03T15:32:00,5.65,0.96,1.0,13.6,12.4,12.13,12.13,1,1
9768,North,2026-07-19T09:13:00,2.68,2.39,1.84,6.7,4.6,8.12,14.94,1,1
9769,East,2026-07-27T19:31:00,0.8,2.34,1.8,2.2,4.2,5.58,10.04,1,1
9770,South,2026-06-14T09:24:00,9.04,1.51,1.31,28.2,26.0,16.71,21.89,1,1
9771,East,2026-07-01T00:53:00,5.01,0.97,1.0,12.2,13.1,11.27,11.27,1,0
9772,Downtown,2026-06-30T08:54:00,8.12,2.6,1.96,21.0,24.0,15.46,30.29,1,1
9773,East,2026-07-11T08:02:00,6.0,3.1,2.26,13.6,15.2,12.6,28.48,1,0
9774,Downtown,2026-07-30T05:01:00,3.17,1.01,1.01,7.8,8.0,8.78,8.87,1,1
9775,North,2026-07-27T18:25:00,3.11,1.44,1.26,6.5,3.6,8.7,10.96,1,1
9776,South,2026-07-11T09:52:00,10.93,1.63,1.38,35.9,37.3,19.26,26.58,1,1
9777,West,2026-06-19T17:15:00,3.65,2.55,1.93,10.5,11.0,9.42,18.19,1,1
9778,North,2026-06-18T17:47:00,8.7,1.47,1.28,22.5,24.9,16.25,20.8,1,1
9779,Downtown,2026-07-28T13:36:00,5.73,0.61,1.0,12.3,13.4,12.23,12.23,1,1
9780,South,2026-06-12T05:12:00,8.36,1.43,1.26,22.2,23.5,15.78,19.88,1,1
9781,North,2026-07-07T17:39:00,3.36,1.49,1.29,9.3,9.2,9.03,11.65,1,1
9782,South,2026-07-16T09:09:00,7.77,1.55,1.33,23.0,26.3,14.99,19.94,1,1
9783,West,2026-07-09T19:58:00,7.2,2.23,1.74,17.6,15.4,14.21,24.73,1,1
9784,South,2026-07-14T07:38:00,5.77,2.85,2.11,15.3,19.6,12.29,25.94,1,1
9785,Downtown,2026-06-02T17:07:00,7.09,3.16,2.3,19.7,22.4,14.07,32.36,0,0
9786,West,2026-06-02T19:16:00,3.53,3.11,2.27,8.0,13.8,9.27,21.03,1,1
9787,West,2026-07-27T19:00:00,4.29,2.28,1.77,11.3,10.9,10.3,18.23,1,0
9788,East,2026-07-02T01:25:00,11.15,1.53,1.32,28.3,29.5,19.55,25.81,1,1
9789,East,2026-06-15T09:28:00,4.88,2.06,1.63,14.5,15.7,11.09,18.07,1,1
9790,Downtown,2026-06-13T09:20:00,8.14,2.33,1.8,17.6,16.1,15.49,27.89,1,1
9791,Downtown,2026-06-01T07:06:00,7.26,2.23,1.74,19.3,21.9,14.3,24.89,1,1
9792,South,2026-07-13T19:09:00,4.34,2.8,2.08,11.3,13.5,10.36,21.55,1,1
9793,East,2026-06-16T23:22:00,7.94,1.42,1.25,21.7,20.0,15.21,19.02,1,1
9794,North,2026-07-21T03:40:00,9.83,0.68,1.0,21.9,21.8,17.78,17.78,1,1
9795,Downtown,2026-06-26T15:12:00,5.98,0.82,1.0,16.3,15.3,12.57,12.57,1,1
9796,East,2026-06-07T14:28:00,0.96,0.73,1.0,2.6,4.3,5.8,5.8,1,1
9797,East,2026-07-05T09:49:00,3.77,2.04,1.62,10.2,14.5,9.59,15.53,1,1
9798,East,2026-07-08T19:09:00,3.54,1.94,1.57,8.5,8.0,9.27,14.56,1,1
9799,North,2026-07-25T15:09:00,9.71,1.57,1.34,27.3,28.7,17.6,23.59,1,1
9800,South,2026-06-26T09:26:00,7.89,1.56,1.34,22.3,23.4,15.15,20.3,1,1
9801,West,2026-07-18T15:00:00,11.14,1.21,1.12,28.3,26.3,19.55,21.89,1,1
9802,South,2026-07-28T17:38:00,5.1,2.46,1.88,13.8,17.3,11.38,21.4,0,0
9803,West,2026-06-20T19:13:00,6.84,3.07,2.24,16.3,20.8,13.74,30.77,0,0
9804,Downtown,2026-06-19T19:00:00,7.66,2.92,2.15,20.7,23.5,14.84,31.91,1,1
9805,South,2026-06-30T19:43:00,1.13,2.27,1.76,3.1,9.3,6.02,10.6,1,1
9806,South,2026-07-15T09:20:00,4.05,2.7,2.02,11.5,14.0,9.97,20.14,0,0
9807,East,2026-07-02T17:41:00,8.68,2.43,1.86,22.2,22.6,16.21,30.16,1,1
9808,West,2026-06-18T09:34:00,5.02,1.98,1.59,12.3,13.6,11.28,17.94,1,1
9809,East,2026-06-16T07:50:00,7.23,2.38,1.83,19.6,25.1,14.26,26.1,1,1
9810,Downtown,2026-06-02T11:23:00,6.69,1.22,1.13,16.8,14.1,13.54,15.29,0,0
9811,South,2026-07-27T19:40:00,6.15,3.1,2.26,16.2,19.1,12.8,28.93,1,1
9812,West,2026-06-16T07:49:00,12.56,2.73,2.04,29.1,33.1,21.46,43.78,0,0
9813,Downtown,2026-07-19T06:16:00,0.8,0.68,1.0,2,3.8,5.58,5.58,1,1
9814,West,2026-06-04T09:03:00,7.86,3.08,2.25,16.6,21.8,15.11,34.0,0,0
9815,Downtown,2026-07-28T09:47:00,7.33,2.58,1.95,22.0,28.0,14.39,28.07,0,0
9816,West,2026-06-25T07:59:00,5.02,2.25,1.75,11.4,11.4,11.28,19.74,1,1
9817,North,2026-06-10T08:24:00,4.61,2.34,1.8,12.9,14.9,10.72,19.3,0,0
9818,North,2026-06-04T08:04:00,10.01,3.15,2.29,19.3,20.6,18.02,41.26,1,1
9819,South,2026-07-11T11:30:00,5.71,1.25,1.15,14.3,14.2,12.21,14.04,1,1
9820,South,2026-06-22T10:31:00,6.15,1.31,1.19,16.1,18.8,12.8,15.24,1,1
9821,West,2026-06-27T19:06:00,1.94,2.15,1.69,4.4,3.3,7.11,12.02,1,0
9822,South,2026-06-15T23:00:00,6.49,1.22,1.13,19.5,19.4,13.27,14.99,1,1
9823,South,2026-06-13T09:09:00,6.16,2.38,1.83,15.7,19.4,12.82,23.45,0,0
9824,North,2026-07-18T17:35:00,5.12,2.33,1.8,13.4,18.3,11.41,20.54,0,0
9825,Downtown,2026-07-11T09:29:00,3.15,2.37,1.82,7.1,12.3,8.75,15.93,1,0
9826,East,2026-07-10T19:44:00,8.9,2.45,1.87,25.0,25.1,16.52,30.88,1,1
9827,North,2026-06-23T15:54:00,8.63,1.11,1.06,23.3,22.8,16.15,17.12,0,0
9828,East,2026-06-30T19:43:00,12.59,1.86,1.51,33.7,37.6,21.49,32.45,1,1
9829,East,2026-07-19T07:36:00,13.69,2.83,2.1,38.3,39.7,22.98,48.25,0,0
9830,West,2026-06-16T11:13:00,6.07,1.13,1.08,17.2,18.7,12.69,13.7,1,1
9831,South,2026-07-16T06:59:00,5.47,1.24,1.14,14.6,12.9,11.88,13.54,1,0
9832,Downtown,2026-07-03T18:00:00,9.47,1.91,1.55,24.0,25.7,17.28,26.79,1,1
9833,East,2026-06-12T03:25:00,8.31,1.47,1.28,20.2,22.6,15.72,20.12,1,1
9834,East,2026-07-20T18:08:00,2.19,3.17,2.3,4.8,4.1,7.46,17.16,1,1
9835,West,2026-07-12T08:58:00,8.83,3.04,2.23,23.0,23.1,16.43,36.63,1,1
9836,East,2026-06-06T02:02:00,12.59,0.67,1.0,35.6,35.3,21.5,21.5,1,1
9837,South,2026-07-30T17:35:00,8.68,3.15,2.29,23.3,22.2,16.21,37.12,1,1
9838,West,2026-06-12T19:36:00,5.98,2.91,2.15,14.8,14.5,12.57,27.03,1,0
9839,South,2026-07-26T17:03:00,14.84,2.57,1.94,35.6,32.5,24.53,47.58,0,0
9840,Downtown,2026-06-24T17:28:00,3.36,2.94,2.16,8.8,10.7,9.04,19.53,1,1
9841,East,2026-06-22T08:20:00,9.21,2.65,1.99,24.1,20.6,16.94,33.71,1,1
9842,South,2026-06-22T07:37:00,7.76,1.87,1.52,19.4,21.9,14.97,22.75,1,1
9843,Downtown,2026-07-26T18:31:00,7.72,2.16,1.69,23.0,24.3,14.93,25.23,1,1
9844,Downtown,2026-07-26T17:18:00,5.1,2.41,1.85,11.1,11.0,11.39,21.07,1,1
9845,East,2026-06-12T18:34:00,3.34,2.12,1.67,8.3,11.5,9.01,15.05,1,1
9846,North,2026-06-22T18:38:00,0.84,2.85,2.11,2.4,2.8,5.63,11.88,1,1
9847,South,2026-06-05T07:14:00,4.65,2.04,1.63,12.7,14.1,10.78,17.57,1,1
9848,West,2026-06-06T09:03:00,4.2,2.49,1.9,10.0,12.5,10.17,19.33,1,1
9849,North,2026-06-13T09:20:00,8.47,2.14,1.69,22.4,21.0,15.93,26.93,0,0
9850,Downtown,2026-06-15T18:34:00,0.8,1.73,1.44,2.1,2,5.58,8.04,1,1
9851,North,2026-06-19T07:10:00,8.54,2.6,1.96,21.8,25.8,16.03,31.43,1,1
9852,Downtown,2026-06-22T05:21:00,0.8,1.42,1.25,2,2,5.58,6.97,1,1
9853,Downtown,2026-07-05T19:20:00,3.47,2.84,2.1,7.9,10.7,9.18,19.27,1,1
9854,Downtown,2026-06-10T08:32:00,3.01,1.78,1.47,8.0,9.7,8.56,12.59,1,1
9855,Downtown,2026-07-12T19:13:00,4.5,1.48,1.29,13.8,13.0,10.58,13.65,1,1
9856,West,2026-07-25T08:08:00,7.05,2.96,2.17,17.3,20.7,14.02,30.42,0,0
9857,West,2026-06-27T08:45:00,4.94,2.4,1.84,12.2,12.7,11.17,20.56,1,0
9858,South,2026-07-29T04:53:00,4.67,1.05,1.03,10.2,9.4,10.8,11.12,1,1
9859,East,2026-07-11T18:48:00,3.53,2.89,2.13,10.4,11.7,9.27,19.75,1,0
9860,West,2026-06-24T19:27:00,2.1,1.4,1.24,5.5,4.3,7.33,9.09,1,1
9861,South,2026-07-14T19:43:00,7.67,2.77,2.06,15.1,17.0,14.86,30.61,1,1
9862,Downtown,2026-07-14T19:01:00,5.86,2.9,2.14,15.4,18.0,12.41,26.56,1,1
9863,West,2026-06-27T11:15:00,8.64,0.68,1.0,17.8,17.9,16.17,16.17,1,1
9864,North,2026-06-28T08:56:00,6.58,3.17,2.3,19.9,20.1,13.39,30.79,1,1
9865,West,2026-06-21T17:48:00,4.08,2.03,1.62,9.4,9.2,10.01,16.21,1,1
9866,East,2026-07-11T19:17:00,0.8,1.99,1.59,2.4,9.3,5.58,8.87,1,1
9867,South,2026-07-09T19:52:00,8.58,1.55,1.33,23.7,23.2,16.08,21.39,1,1
9868,South,2026-07-03T08:52:00,11.04,2.85,2.11,30.2,30.1,19.4,40.93,1,1
9869,West,2026-07-26T07:32:00,6.21,1.47,1.28,16.3,14.3,12.88,16.49,1,1
9870,North,2026-07-27T17:24:00,2.78,1.95,1.57,7.0,4.8,8.25,12.96,1,1
9871,West,2026-07-04T06:30:00,2.16,0.63,1.0,5.5,4.3,7.41,7.41,1,1
9872,East,2026-06-28T19:08:00,2.79,2.18,1.71,7.5,11.2,8.26,14.13,1,1
9873,East,2026-06-03T19:29:00,8.99,2.3,1.78,19.9,20.0,16.64,29.62,0,0
9874,North,2026-07-22T19:00:00,11.26,2.83,2.1,31.2,34.4,19.71,41.38,1,1
9875,South,2026-06-11T08:13:00,4.94,1.96,1.58,12.3,17.1,11.17,17.64,1,1
9876,East,2026-07-07T05:09:00,8.31,1.52,1.31,18.5,15.7,15.72,20.59,1,1
9877,North,2026-07-12T15:00:00,12.34,1.08,1.05,29.3,31.6,21.16,22.22,1,1
9878,Downtown,2026-07-16T22:36:00,11.09,0.7,1.0,29.6,30.0,19.48,19.48,1,1
9879,West,2026-07-27T19:15:00,1.37,2.98,2.19,3.6,6.0,6.34,13.89,1,1
9880,North,2026-06-16T13:38:00,8.61,0.97,1.0,23.2,21.0,16.12,16.12,1,1
9881,Downtown,2026-06-18T09:11:00,7.13,3.06,2.24,22.2,22.0,14.13,31.65,1,0
9882,West,2026-07-13T18:11:00,0.8,2.69,2.01,2,4.9,5.58,11.22,0,0
9883,Downtown,2026-07-07T07:57:00,3.53,1.98,1.59,8.2,8.2,9.27,14.74,1,1
9884,South,2026-07-04T07:43:00,8.69,2.94,2.16,21.3,23.6,16.23,35.06,1,1
9885,West,2026-07-03T17:59:00,3.93,2.41,1.85,10.5,16.5,9.8,18.13,1,1
9886,North,2026-07-17T02:44:00,5.48,0.68,1.0,11.8,10.8,11.9,11.9,1,1
9887,West,2026-06-23T18:28:00,3.98,1.59,1.36,10.6,13.4,9.87,13.43,1,1
9888,Downtown,2026-06-19T19:35:00,7.26,2.5,1.9,20.1,20.5,14.3,27.17,1,0
9889,West,2026-06-26T07:50:00,6.38,2.57,1.94,16.5,16.1,13.11,25.44,1,1
9890,South,2026-07-17T07:28:00,6.61,2.09,1.65,17.4,19.8,13.42,22.15,1,1
9891,West,2026-06-10T01:12:00,5.98,1.32,1.19,15.0,14.2,12.57,14.96,1,0
9892,North,2026-07-15T03:59:00,1.36,0.76,1.0,3.4,2,6.34,6.34,1,1
9893,East,2026-07-16T07:30:00,4.54,1.97,1.58,11.6,11.5,10.63,16.8,1,1
9894,Downtown,2026-06-01T17:14:00,14.44,1.43,1.26,35.4,34.5,23.99,30.23,1,1
9895,Downtown,2026-06-08T19:45:00,0.96,2.5,1.9,2.3,6.5,5.8,11.01,1,1
9896,Downtown,2026-07-14T08:01:00,13.49,2.31,1.79,42.6,47.6,22.71,40.65,0,0
9897,Downtown,2026-07-16T18:26:00,4.27,2.2,1.72,11.7,13.7,10.27,17.66,1,1
9898,Downtown,2026-07-23T20:15:00,4.34,1.26,1.16,10.6,10.3,10.36,12.02,1,1
9899,Downtown,2026-07-02T18:10:00,7.7,2.01,1.61,17.1,17.7,14.89,23.97,1,1
9900,East,2026-07-04T07:53:00,7.39,2.57,1.94,20.0,20.4,14.47,28.07,1,0
9901,East,2026-07-05T09:30:00,3.39,1.45,1.27,7.5,11.0,9.07,11.52,1,1
9902,Downtown,2026-07-20T09:14:00,6.92,2.47,1.88,18.4,21.7,13.84,26.03,1,1
9903,West,2026-06-22T21:48:00,0.8,0.97,1.0,2,2,5.58,5.58,1,1
9904,East,2026-07-26T19:10:00,6.05,2.07,1.64,15.1,15.1,12.66,20.77,1,1
9905,North,2026-07-28T02:46:00,9.91,1.1,1.06,22.1,25.0,17.88,18.95,1,1
9906,East,2026-07-06T02:13:00,3.07,0.91,1.0,7.4,8.0,8.64,8.64,1,1
9907,East,2026-06-21T17:03:00,3.38,3.01,2.2,9.0,8.1,9.06,19.94,1,1
9908,West,2026-07-18T19:35:00,9.74,2.68,2.01,30.1,34.3,17.64,35.47,0,0
9909,North,2026-07-16T18:21:00,9.85,2.9,2.14,27.8,31.2,17.8,38.09,0,0
9910,East,2026-07-29T17:54:00,1.2,3.01,2.21,3.1,7.3,6.12,13.52,0,0
9911,West,2026-07-02T07:26:00,4.0,1.57,1.34,11.4,9.2,9.9,13.27,1,1
9912,West,2026-06-03T08:49:00,2.43,3.13,2.28,6.7,7.8,7.77,17.73,1,0
9913,West,2026-07-04T19:51:00,4.25,3.1,2.26,10.8,15.5,10.23,23.12,0,0
9914,West,2026-06-25T12:35:00,12.38,1.19,1.11,32.7,33.0,21.22,23.55,1,1
9915,West,2026-07-06T17:17:00,4.37,2.64,1.98,11.7,13.5,10.4,20.59,1,1
9916,North,2026-06-23T09:00:00,10.61,1.8,1.48,30.0,31.7,18.82,27.86,0,0
9917,East,2026-07-21T09:04:00,5.91,3.16,2.29,13.5,18.4,12.48,28.57,0,0
9918,South,2026-07-01T23:16:00,7.64,1.49,1.29,18.7,17.7,14.82,19.11,1,1
9919,East,2026-07-10T19:53:00,2.9,1.93,1.56,9.6,6.7,8.42,13.13,1,1
9920,Downtown,2026-07-02T17:33:00,6.3,2.79,2.08,17.6,20.2,13.01,27.06,1,1
9921,East,2026-06-23T13:34:00,11.01,1.06,1.03,31.2,32.8,19.36,19.94,1,1
9922,North,2026-07-18T04:23:00,5.26,1.47,1.28,12.1,11.3,11.6,14.84,0,0
9923,East,2026-06-14T19:52:00,7.05,3.01,2.21,18.7,23.4,14.02,30.98,0,0
9924,East,2026-06-16T15:21:00,7.17,1.38,1.23,19.4,19.6,14.17,17.43,1,1
9925,North,2026-06-09T08:18:00,4.37,2.06,1.64,11.2,17.6,10.4,17.05,1,1
9926,West,2026-06-20T17:26:00,6.01,1.75,1.45,17.3,16.0,12.62,18.3,0,0
9927,Downtown,2026-07-14T09:54:00,6.12,2.43,1.86,14.5,14.9,12.76,23.73,1,1
9928,West,2026-07-19T04:27:00,10.4,0.65,1.0,26.4,26.3,18.55,18.55,1,1
9929,West,2026-07-14T16:35:00,2.21,1.1,1.06,6.5,7.4,7.48,7.93,1,1
9930,East,2026-07-06T12:43:00,7.7,0.61,1.0,18.1,18.9,14.9,14.9,1,1
9931,East,2026-07-21T04:14:00,7.39,1.08,1.05,23.7,24.3,14.48,15.21,1,1
9932,North,2026-06-01T08:50:00,14.77,1.66,1.4,35.6,35.4,24.44,34.21,1,1
9933,South,2026-07-25T18:52:00,1.09,2.62,1.97,3.2,6.3,5.97,11.76,0,0
9934,West,2026-06-09T19:04:00,6.6,1.63,1.38,17.5,14.8,13.42,18.52,1,1
9935,South,2026-06-09T07:07:00,0.8,2.14,1.69,2.2,8.9,5.58,9.43,1,0
9936,West,2026-06-22T19:39:00,4.18,1.7,1.42,12.4,14.2,10.14,14.4,0,0
9937,Downtown,2026-06-09T01:11:00,10.9,1.03,1.02,24.1,23.8,19.21,19.6,1,1
9938,Downtown,2026-06-14T19:51:00,8.11,2.43,1.86,23.2,26.7,15.45,28.74,1,1
9939,Downtown,2026-06-23T17:39:00,10.99,1.65,1.39,31.8,32.6,19.34,26.88,1,1
9940,East,2026-06-13T02:00:00,12.05,1.16,1.09,30.9,31.5,20.76,22.63,1,1
9941,West,2026-07-03T07:14:00,8.49,1.73,1.44,26.1,28.9,15.96,22.99,1,1
9942,South,2026-06-03T18:53:00,10.13,1.56,1.34,31.0,30.9,18.18,24.36,0,0
9943,North,2026-07-24T20:40:00,4.82,1.22,1.13,12.9,13.3,11.01,12.44,1,1
9944,South,2026-07-25T19:27:00,11.24,2.5,1.9,30.8,30.4,19.67,37.37,1,1
9945,East,2026-07-24T08:16:00,8.27,1.5,1.3,21.1,19.7,15.66,20.36,1,1
9946,South,2026-07-22T08:29:00,8.91,1.95,1.57,19.9,18.6,16.53,25.95,1,1
9947,Downtown,2026-07-11T11:37:00,4.55,1.24,1.14,12.8,11.7,10.64,12.13,1,1
9948,Downtown,2026-07-04T17:25:00,3.61,2.85,2.11,9.2,13.5,9.37,19.77,0,0
9949,South,2026-06-28T09:07:00,9.25,2.3,1.78,24.9,26.5,16.99,30.24,1,1
9950,South,2026-07-03T12:32:00,6.33,1.32,1.19,20.3,18.6,13.05,15.53,0,0
9951,East,2026-07-01T02:40:00,14.98,1.59,1.36,40.5,39.5,24.72,33.63,1,1
9952,South,2026-07-02T04:02:00,7.21,1.39,1.23,19.2,18.6,14.23,17.51,1,1
9953,West,2026-06-26T09:38:00,10.02,2.38,1.83,28.9,28.5,18.03,32.99,1,1
9954,South,2026-06-02T10:52:00,6.68,1.58,1.35,19.0,21.6,13.52,18.25,1,1
9955,North,2026-07-07T20:36:00,6.19,1.39,1.23,19.5,21.6,12.86,15.82,1,1
9956,South,2026-06-27T09:51:00,10.36,2.03,1.62,24.0,22.7,18.49,29.95,1,1
9957,East,2026-07-02T17:05:00,4.65,1.62,1.37,12.9,15.5,10.78,14.77,1,1
9958,North,2026-06-28T01:42:00,11.31,1.6,1.36,20.9,20.0,19.76,26.88,1,1
9959,South,2026-06-27T08:13:00,5.68,2.67,2.0,17.0,19.3,12.17,24.33,1,1
9960,Downtown,2026-06-23T18:14:00,0.8,1.48,1.29,2,2,5.58,7.2,1,1
9961,North,2026-06-13T23:30:00,7.42,0.97,1.0,20.4,22.1,14.52,14.52,1,1
9962,North,2026-06-15T07:10:00,7.06,2.58,1.95,19.2,22.2,14.04,27.37,1,1
9963,East,2026-07-16T01:32:00,7.34,1.55,1.33,16.2,15.9,14.41,19.17,1,1
9964,West,2026-07-04T18:36:00,8.79,1.64,1.38,21.2,23.2,16.36,22.58,0,0
9965,East,2026-07-17T06:46:00,7.9,1.37,1.22,17.2,18.5,15.17,18.51,1,1
9966,East,2026-07-07T09:37:00,2.37,1.68,1.41,6.3,6.3,7.7,10.85,1,1
9967,East,2026-07-25T17:28:00,0.8,2.22,1.73,2.1,7.1,5.58,9.65,1,1
9968,South,2026-06-09T15:37:00,7.94,1.45,1.27,19.4,20.8,15.22,19.33,1,1
9969,Downtown,2026-06-14T18:36:00,4.62,2.0,1.6,10.6,11.8,10.74,17.18,0,0
9970,South,2026-06-06T23:04:00,9.35,1.04,1.02,24.5,24.4,17.12,17.46,1,1
9971,West,2026-07-13T12:56:00,4.95,0.85,1.0,13.0,12.5,11.18,11.18,1,1
9972,North,2026-06-08T06:06:00,12.0,1.02,1.01,29.4,28.8,20.7,20.91,1,1
9973,West,2026-06-09T19:07:00,6.88,1.75,1.45,16.6,17.9,13.79,19.99,0,0
9974,East,2026-07-01T12:31:00,3.83,1.23,1.14,10.1,11.5,9.68,11.03,1,1
9975,South,2026-06-04T09:00:00,7.65,2.33,1.8,18.3,21.4,14.83,26.7,1,1
9976,South,2026-07-06T06:10:00,7.91,1.46,1.27,25.0,20.9,15.18,19.28,1,1
9977,Downtown,2026-06-11T15:25:00,12.76,1.36,1.21,31.3,28.8,21.72,26.28,1,0
9978,West,2026-06-23T01:31:00,3.63,1.29,1.17,8.7,9.9,9.4,11.0,1,1
9979,West,2026-07-09T02:07:00,6.2,1.31,1.19,17.5,19.8,12.88,15.32,1,1
9980,South,2026-07-11T18:45:00,1.12,1.47,1.28,3.4,6.3,6.02,7.7,1,1
9981,East,2026-07-01T09:31:00,8.44,2.1,1.66,22.7,25.9,15.89,26.38,1,1
9982,East,2026-06-13T09:10:00,9.9,2.37,1.82,23.4,28.3,17.86,32.51,1,1
9983,South,2026-06-11T05:20:00,3.89,0.85,1.0,9.8,10.1,9.75,9.75,1,1
9984,North,2026-06-15T08:04:00,1.81,3.1,2.26,4.6,5.4,6.94,15.68,1,1
9985,East,2026-06-27T17:41:00,6.27,1.61,1.36,17.1,20.5,12.96,17.62,1,1
9986,West,2026-07-29T22:55:00,6.18,1.33,1.2,14.0,16.8,12.84,15.41,1,1
9987,North,2026-07-08T19:58:00,1.21,2.7,2.02,3.6,6.2,6.13,12.38,0,0
9988,West,2026-06-23T09:58:00,8.56,2.21,1.72,19.5,20.2,16.06,27.62,1,1
